Condition,Angle
apical_intact,62.526
apical_intact,45
apical_intact,7.765
apical_intact,167.56
apical_intact,147.529
apical_intact,170.538
apical_intact,172.405
apical_intact,173.418
apical_intact,180
apical_intact,197.354
apical_intact,157.306
apical_intact,207.848
apical_intact,236.889
apical_intact,205.463
apical_intact,27.759
apical_intact,188.858
apical_intact,217.476
apical_intact,210.763
apical_intact,144.019
apical_intact,127.823
apical_intact,137.564
apical_intact,121.827
apical_intact,190.823
apical_intact,145.008
apical_intact,180
apical_intact,160.017
apical_intact,156.915
apical_intact,206.03
apical_intact,201.318
apical_intact,234.782
apical_intact,233.31
apical_intact,287.354
apical_intact,251.365
apical_intact,258.541
apical_intact,236.31
apical_intact,238.671
apical_intact,210.53
apical_intact,235.008
apical_intact,232.431
apical_intact,233.746
apical_intact,149.931
apical_intact,180
apical_intact,168.024
apical_intact,166.551
apical_intact,172.875
apical_intact,160.78
apical_intact,193.241
apical_intact,101.689
apical_intact,215.655
apical_intact,248.459
apical_intact,157.891
apical_intact,265.84
apical_intact,168.69
apical_intact,218.928
apical_intact,140.667
apical_intact,156.251
apical_intact,153.435
apical_intact,150.255
apical_intact,154.799
apical_intact,136.848
apical_intact,126.529
apical_intact,111.801
apical_intact,266.379
apical_intact,130.815
apical_intact,130.236
apical_intact,127.569
apical_intact,141.843
apical_intact,140.389
apical_intact,119.745
apical_intact,195.593
apical_intact,189.462
apical_intact,160.907
apical_intact,218.928
apical_intact,222.138
apical_intact,186.226
apical_intact,249.864
apical_intact,250.463
apical_intact,277.125
apical_intact,162.255
apical_intact,257.471
apical_intact,248.552
apical_intact,232.001
apical_intact,199.335
apical_intact,194.995
apical_intact,180
apical_intact,135
apical_intact,55.784
apical_intact,258.69
apical_intact,247.62
apical_intact,204.444
apical_intact,180
apical_intact,133.025
apical_intact,135
apical_intact,113.749
apical_intact,108.435
apical_intact,176.186
apical_intact,131.186
apical_intact,173.418
apical_intact,156.615
apical_intact,181.909
apical_intact,180.807
apical_intact,171.254
apical_intact,192.031
apical_intact,160.115
apical_intact,138.945
apical_intact,168.232
apical_intact,348.69
apical_intact,14.931
apical_intact,66.801
apical_intact,67.751
apical_intact,249.829
apical_intact,225
apical_intact,258.179
apical_intact,238.496
apical_intact,243.435
apical_intact,86.82
apical_intact,180
apical_intact,219.094
apical_intact,136.637
apical_intact,255.53
