cell,timepoint,z,x,neuromast_z,neuromast_x
2,101,23.736241161857443,48.51964934072234,33.07352941176471,49.43004201680672
2,102,24.27798507462687,48.75035931453842,33.15,49.44642857142857
2,103,24.1127415351888,48.4462595284524,33.226470588235294,49.46281512605042
2,104,24.150604803107893,48.334553240331985,33.30294117647059,49.479201680672276
2,105,24.064631885593222,48.42735257768362,33.379411764705885,49.495588235294115
2,106,24.460638770433548,48.93819740582801,33.455882352941174,49.51197478991597
2,107,24.204945150618148,49.154905972488244,33.53235294117647,49.52836134453782
2,108,24.444320019404913,49.60543741914619,33.608823529411765,49.54474789915967
2,109,25.224047149663217,50.50816083456547,33.68529411764706,49.56113445378151
2,110,24.70136978704525,50.65659937888199,33.76176470588235,49.57752100840336
2,111,24.630736815754343,50.61207860480641,33.83823529411765,49.59390756302521
2,112,24.76741394927536,50.82470108695652,33.91470588235294,49.610294117647065
2,113,25.215770702853167,51.24500260960334,33.991176470588236,49.626680672268904
2,114,25.83502101494396,51.36720112079701,34.06764705882353,49.64306722689076
2,115,25.331329787234043,51.79157358156029,34.14411764705883,49.65945378151261
2,116,25.808856120013637,51.980719399931814,34.22058823529412,49.675840336134456
2,117,26.077527557698932,52.02239063038237,34.29705882352941,49.6922268907563
3,0,13.241380113689312,43.855314043425594,25.35,47.775
3,1,12.60163450070476,43.357107231920196,25.426470588235293,47.79138655462185
3,2,13.433474615742897,44.320372612948304,25.50294117647059,47.807773109243705
3,3,13.487575658813672,44.462203184654065,25.57941176470588,47.824159663865544
3,4,12.647566783446464,43.43112272826801,25.655882352941177,47.8405462184874
3,5,12.67354228961982,43.84338156770611,25.73235294117647,47.85693277310925
3,6,13.193145073784722,44.0232177734375,25.808823529411764,47.873319327731096
3,7,13.798802211302212,45.23301597051598,25.885294117647057,47.88970588235294
3,8,14.013686878080536,45.220668650609134,25.961764705882352,47.90609243697479
3,9,13.665550670985656,44.6075057843591,26.03823529411765,47.92247899159664
3,10,13.511437339684868,44.57650696225724,26.114705882352943,47.938865546218494
3,11,12.962034919975057,44.67020629806693,26.19117647058824,47.95525210084033
3,12,14.044957102001908,45.05200190657769,26.26764705882353,47.971638655462186
3,13,13.941439893714495,45.0645821880154,26.344117647058827,47.98802521008404
3,14,14.034454947328818,44.973281132430394,26.42058823529412,48.004411764705885
3,15,14.590736856823266,45.238467095451156,26.497058823529414,48.02079831932773
3,16,15.096000752799473,45.94867554342712,26.573529411764707,48.03718487394958
3,17,15.830293562308938,45.78897005934185,26.650000000000002,48.05357142857143
3,18,16.38861609260841,45.51603567700921,26.726470588235294,48.069957983193284
3,19,15.588096559378469,44.61184100998891,26.80294117647059,48.08634453781512
3,20,15.721012241491236,44.704152369470464,26.879411764705882,48.102731092436976
3,21,16.101806872037915,44.95817535545024,26.955882352941178,48.11911764705883
3,22,16.47115436910805,45.00198286802031,27.03235294117647,48.135504201680675
3,23,16.505361374407585,45.20302132701421,27.108823529411765,48.15189075630252
3,24,16.457179046412737,44.702216592780246,27.185294117647057,48.16827731092437
3,25,16.67831623220558,44.660191347753745,27.261764705882353,48.18466386554622
3,26,16.527450450450452,44.93230405405406,27.33823529411765,48.20105042016807
3,27,16.52726525392766,44.415429758860064,27.414705882352944,48.21743697478991
3,28,16.02377616329355,43.775689759557174,27.491176470588236,48.233823529411765
3,29,15.356452402135233,43.171508007117446,27.567647058823532,48.25021008403362
3,30,15.414187697917669,43.16992371173592,27.644117647058824,48.266596638655464
3,31,15.897698358745266,43.432871224628535,27.72058823529412,48.28298319327731
3,32,16.03040456332087,43.41624245038827,27.79705882352941,48.299369747899156
3,33,16.16815579291763,43.875688029253276,27.873529411764707,48.31575630252101
3,34,16.342729301177364,44.54783516900874,27.95,48.33214285714286
3,35,16.631295530173578,44.44178433312348,28.026470588235295,48.3485294117647
3,36,17.06261828935396,45.1970313921747,28.102941176470587,48.364915966386555
3,37,17.048599482088907,45.300848079413036,28.179411764705883,48.38130252100841
3,38,17.441025582665695,45.47126957392571,28.255882352941175,48.397689075630254
3,39,17.761358776496838,45.54925158051321,28.33235294117647,48.41407563025211
3,40,17.730601945311065,46.14818085887319,28.408823529411762,48.430462184873946
3,41,17.493618710933497,45.949551695870475,28.485294117647058,48.4468487394958
3,42,17.73218107185684,46.23579928050918,28.56176470588235,48.46323529411765
3,43,17.963019524453895,46.17393678716412,28.63823529411765,48.479621848739505
3,44,18.12016344867138,46.658437679220036,28.714705882352945,48.496008403361344
3,45,18.155021226415094,46.86076886792453,28.791176470588237,48.5123949579832
3,46,18.467613525628533,46.86574741765738,28.867647058823533,48.52878151260504
3,47,18.45728234136744,46.6006517461879,28.944117647058825,48.545168067226896
3,48,18.723476968796437,46.46434574665677,29.02058823529412,48.561554621848735
3,49,18.629567626444405,46.25167408600114,29.097058823529412,48.57794117647059
3,50,18.768195579048534,46.02059346468044,29.173529411764708,48.59432773109244
3,51,19.16104702102804,46.13126947040499,29.25,48.610714285714295
3,52,19.195848708487087,45.86479089790898,29.326470588235296,48.627100840336134
3,53,19.543161638342564,45.591350009547455,29.402941176470588,48.64348739495799
3,54,19.59656520524993,44.996783952341055,29.479411764705883,48.65987394957983
3,55,19.750125723503178,44.587693329537906,29.555882352941175,48.676260504201686
3,56,19.866426634246704,44.47086879266811,29.63235294117647,48.692647058823525
3,57,19.890723617628115,44.549130554788846,29.708823529411763,48.70903361344538
3,58,20.117612395340373,45.033914270112845,29.78529411764706,48.72542016806723
3,59,19.82476664871657,45.05380317716748,29.86176470588235,48.741806722689084
3,60,19.630789587852494,44.69098264642082,29.93823529411765,48.75819327731092
3,61,19.562946233743563,44.93181024701056,30.014705882352946,48.774579831932776
3,62,19.84255226480836,45.180350609756104,30.091176470588238,48.79096638655462
3,63,20.01188531527719,45.66243123148541,30.167647058823533,48.807352941176475
3,64,20.34147630412547,45.8413995908626,30.244117647058825,48.823739495798314
3,65,21.206984729568333,46.494102968776666,30.32058823529412,48.84012605042017
3,66,21.434080047789724,46.73740186038573,30.397058823529413,48.85651260504202
3,67,21.88663296647044,47.03050294343486,30.47352941176471,48.87289915966387
3,68,22.60689334348304,46.952260424596126,30.55,48.88928571428571
3,69,22.710135360962568,46.73789480280748,30.626470588235296,48.905672268907566
3,70,22.444941181448883,47.134076675693976,30.70294117647059,48.92205882352941
3,71,22.071932319972824,46.711988366168484,30.779411764705884,48.938445378151265
3,72,22.3624349067697,46.86731479926088,30.855882352941176,48.954831932773104
3,73,22.37305462184874,46.70777100840337,30.93235294117647,48.97121848739496
3,74,22.311522573646,46.90612743052658,31.008823529411764,48.98760504201681
3,75,22.312289016379815,46.891930656023945,31.085294117647063,49.00399159663866
3,76,22.580951990151828,46.98958555601149,31.16176470588235,49.0203781512605
3,77,22.626367886178866,46.57305487804879,31.23823529411765,49.036764705882355
3,78,22.29738011743598,46.47704085793509,31.31470588235294,49.0531512605042
3,79,22.463041598023068,46.59265856672158,31.39117647058824,49.069537815126054
3,80,22.132061821769156,47.03960868135482,31.46764705882353,49.08592436974789
3,81,22.66302044261065,47.31962209302326,31.544117647058826,49.102310924369746
3,82,22.710787704130645,47.8928242074928,31.620588235294118,49.1186974789916
3,83,22.825772029102666,48.275084882780924,31.697058823529414,49.13508403361345
3,84,22.204548678843764,48.32892356800851,31.773529411764706,49.1514705882353
3,85,22.20964570195818,48.77777547295055,31.85,49.167857142857144
3,86,22.350236806495264,48.83955091339648,31.926470588235293,49.18424369747899
3,87,22.490911313987613,47.88186746005869,32.002941176470586,49.200630252100844
3,88,22.731346463022508,48.077688906752414,32.07941176470588,49.2170168067227
3,89,22.4337497984846,47.76410204739643,32.15588235294118,49.233403361344536
3,90,22.465981772990887,47.33319386909694,32.23235294117647,49.24978991596639
3,91,22.35538448594986,46.7374390038701,32.30882352941176,49.26617647058824
3,92,21.76792539049518,46.57091226321037,32.385294117647064,49.28256302521009
3,93,22.010664721652738,45.92668743100458,32.46176470588235,49.298949579831934
3,94,21.57861654265444,46.12497404395224,32.53823529411765,49.31533613445378
3,95,21.624977363274176,45.59675842086201,32.614705882352936,49.33172268907563
3,96,21.55424759570055,44.75990948519706,32.69117647058824,49.348109243697486
3,97,21.736779896702426,43.625342669845054,32.767647058823535,49.364495798319325
3,98,21.993012011400655,43.25450936482085,32.84411764705882,49.38088235294118
3,99,22.25690117598515,43.33918918918919,32.92058823529412,49.39726890756303
3,100,22.495924513149973,43.485208793414984,32.997058823529414,49.41365546218488
3,101,22.768870563271605,44.03944347993827,33.07352941176471,49.43004201680672
3,102,23.089130434782607,45.612117903930134,33.15,49.44642857142857
3,103,23.23003188895142,46.56034984055525,33.226470588235294,49.46281512605042
3,104,23.99552023121387,47.85515414258189,33.30294117647059,49.479201680672276
3,105,24.758563106796114,48.79808737864078,33.379411764705885,49.495588235294115
3,106,24.89300839188134,49.02102361436378,33.455882352941174,49.51197478991597
3,107,25.345298256044394,49.6004359889021,33.53235294117647,49.52836134453782
3,108,25.678117505995203,50.00648481215028,33.608823529411765,49.54474789915967
3,109,25.31763592909779,50.072978490340574,33.68529411764706,49.56113445378151
3,110,24.824344118933098,49.781416703104505,33.76176470588235,49.57752100840336
3,111,24.239217483597066,49.17214878425318,33.83823529411765,49.59390756302521
3,112,23.919800047326074,48.96325721722669,33.91470588235294,49.610294117647065
3,113,23.778599476439794,48.83110820244328,33.991176470588236,49.626680672268904
3,114,23.925386886581148,48.64696090409285,34.06764705882353,49.64306722689076
3,115,24.041103166496427,48.49829928498468,34.14411764705883,49.65945378151261
3,116,23.926009033250047,48.72751297328465,34.22058823529412,49.675840336134456
3,117,24.339539848197344,49.33351992409867,34.29705882352941,49.6922268907563
4,0,14.006942362152259,44.91859486923205,25.35,47.775
4,1,14.011073179271708,44.77318802521009,25.426470588235293,47.79138655462185
4,2,14.189818531527012,44.90593326643251,25.50294117647059,47.807773109243705
4,3,14.507752818441865,44.707050311290594,25.57941176470588,47.824159663865544
4,4,14.368113415305562,44.93153330886401,25.655882352941177,47.8405462184874
4,5,15.18845205479452,45.46497716894977,25.73235294117647,47.85693277310925
4,6,15.65361260926167,45.755430537474425,25.808823529411764,47.873319327731096
4,7,16.981405812066676,46.683116978905446,25.885294117647057,47.88970588235294
4,8,17.441765017400513,46.86166591012256,25.961764705882352,47.90609243697479
4,9,17.65049440441515,47.19789207419899,26.03823529411765,47.92247899159664
4,10,18.15488865161684,48.136535234899334,26.114705882352943,47.938865546218494
4,11,18.69740372953305,48.70624620982414,26.19117647058824,47.95525210084033
4,12,18.636818940658674,48.514178934587946,26.26764705882353,47.971638655462186
4,13,19.24325703680792,48.63806449118466,26.344117647058827,47.98802521008404
4,14,19.419486404833837,48.876248211162356,26.42058823529412,48.004411764705885
4,15,19.642064048620853,49.054234844943124,26.497058823529414,48.02079831932773
4,16,19.852227459327963,49.08626653489433,26.573529411764707,48.03718487394958
4,17,20.62554702048417,48.88037321539417,26.650000000000002,48.05357142857143
4,18,21.317138671875,49.285693359375,26.726470588235294,48.069957983193284
4,19,21.310974351415098,49.254698555424525,26.80294117647059,48.08634453781512
4,20,21.34341947565543,49.39586142322098,26.879411764705882,48.102731092436976
4,21,21.738223171462828,49.639609562350124,26.955882352941178,48.11911764705883
4,22,21.903971393791846,49.361081101643336,27.03235294117647,48.135504201680675
4,23,22.30062835249042,49.892455938697324,27.108823529411765,48.15189075630252
4,24,22.549409262759927,49.94663279773157,27.185294117647057,48.16827731092437
4,25,22.96694045174538,49.94804928131417,27.261764705882353,48.18466386554622
4,26,22.749489074044963,50.16562254362522,27.33823529411765,48.20105042016807
4,27,22.80025562372188,50.144222903885485,27.414705882352944,48.21743697478991
4,28,22.447120146988336,50.16828566863716,27.491176470588236,48.233823529411765
4,29,22.02347322011757,50.29252939255389,27.567647058823532,48.25021008403362
4,30,22.127860069335014,50.19349984242043,27.644117647058824,48.266596638655464
4,31,21.99951239008793,50.428049560351724,27.72058823529412,48.28298319327731
4,32,22.27872340425532,50.46265957446809,27.79705882352941,48.299369747899156
4,33,22.087152498794794,50.895793829342765,27.873529411764707,48.31575630252101
4,34,22.290714751958227,51.24255058746737,27.95,48.33214285714286
4,35,22.69171716344579,51.64812070094988,28.026470588235295,48.3485294117647
4,36,23.541096784723358,51.94303084707035,28.102941176470587,48.364915966386555
4,37,23.629297780722094,51.95763911891355,28.179411764705883,48.38130252100841
4,38,23.54108527131783,51.997373412502064,28.255882352941175,48.397689075630254
4,39,24.084266425868595,52.040191778465775,28.33235294117647,48.41407563025211
4,40,24.64329644879053,52.439689483616405,28.408823529411762,48.430462184873946
4,41,24.604305555555555,52.27800245098039,28.485294117647058,48.4468487394958
4,42,23.888606543763498,51.95433482810165,28.56176470588235,48.46323529411765
4,43,24.074266384088688,51.86287903488752,28.63823529411765,48.479621848739505
4,44,24.982779268059016,52.05878520789423,28.714705882352945,48.496008403361344
4,45,25.348180970149254,52.28942786069651,28.791176470588237,48.5123949579832
4,46,23.04776848522745,51.248897920900426,28.867647058823533,48.52878151260504
4,47,23.165112449799196,51.31663855421687,28.944117647058825,48.545168067226896
4,48,23.676348344606623,51.468765574937706,29.02058823529412,48.561554621848735
4,49,23.346767701659275,51.2347790372926,29.097058823529412,48.57794117647059
4,50,22.72623679356029,50.4773016937783,29.173529411764708,48.59432773109244
4,51,23.485819881053526,50.82845369583688,29.25,48.610714285714295
4,52,23.677425144458063,51.021983890737175,29.326470588235296,48.627100840336134
4,53,23.72758942193592,50.65680623834549,29.402941176470588,48.64348739495799
4,54,23.823388782442084,50.10151541543286,29.479411764705883,48.65987394957983
4,55,23.704810529585338,49.960712067091166,29.555882352941175,48.676260504201686
4,56,22.49362646985239,48.75365899424568,29.63235294117647,48.692647058823525
4,57,22.243511811023623,48.07543307086614,29.708823529411763,48.70903361344538
4,58,24.034535725284876,50.46983754234678,29.78529411764706,48.72542016806723
4,59,23.572244572643086,50.36419462577805,29.86176470588235,48.741806722689084
4,60,23.29916260418305,49.66157414687844,29.93823529411765,48.75819327731092
4,61,23.46386349053577,49.93608838626885,30.014705882352946,48.774579831932776
4,62,23.601853130755067,49.78999002455494,30.091176470588238,48.79096638655462
4,63,23.232523166326366,49.169891628710545,30.167647058823533,48.807352941176475
4,64,23.4664123901988,49.09177839420558,30.244117647058825,48.823739495798314
4,65,23.41106250994115,49.060318912040714,30.32058823529412,48.84012605042017
4,66,23.322674943566593,49.022178329571105,30.397058823529413,48.85651260504202
4,67,23.24767646608483,48.721485989894354,30.47352941176471,48.87289915966387
4,68,23.306604447974582,48.28013105639397,30.55,48.88928571428571
4,69,23.545954545454542,48.580950757575756,30.626470588235296,48.905672268907566
4,70,23.077199055861524,48.392525570417,30.70294117647059,48.92205882352941
4,71,23.522857142857145,48.27198979591837,30.779411764705884,48.938445378151265
4,72,23.54026094684117,48.49242607852642,30.855882352941176,48.954831932773104
4,73,23.48722078342506,47.96306652638395,30.93235294117647,48.97121848739496
4,74,23.586376994122585,47.533705919395466,31.008823529411764,48.98760504201681
4,75,23.668877634373473,47.42690328377716,31.085294117647063,49.00399159663866
4,76,23.698190326321026,47.35024432665231,31.16176470588235,49.0203781512605
4,77,23.58242688558235,46.94118351291261,31.23823529411765,49.036764705882355
4,78,23.554898125509375,46.77626731866341,31.31470588235294,49.0531512605042
4,79,23.487404703974047,46.35707218167072,31.39117647058824,49.069537815126054
4,80,23.586724248240564,46.14812859884837,31.46764705882353,49.08592436974789
4,81,23.85833996181992,46.52158367801464,31.544117647058826,49.102310924369746
4,82,23.791264115432877,46.60783406524467,31.620588235294118,49.1186974789916
4,83,23.857031250000002,46.97349821891192,31.697058823529414,49.13508403361345
4,84,24.591666666666665,47.563858436606296,31.773529411764706,49.1514705882353
4,85,25.116403100775194,48.3601511627907,31.85,49.167857142857144
4,86,25.230003233107016,48.44254768832848,31.926470588235293,49.18424369747899
4,87,26.2266766807405,48.82335985709646,32.002941176470586,49.200630252100844
4,88,25.968887846081653,48.853554669169405,32.07941176470588,49.2170168067227
4,89,26.192366288492707,49.275425445705025,32.15588235294118,49.233403361344536
4,90,26.603670003033063,49.76354261449803,32.23235294117647,49.24978991596639
4,91,26.016982681397433,49.883521200358324,32.30882352941176,49.26617647058824
4,92,26.6757733408324,50.14285714285714,32.385294117647064,49.28256302521009
4,93,26.848465933135845,50.011306249118356,32.46176470588235,49.298949579831934
4,94,27.07831700801425,50.3574910952805,32.53823529411765,49.31533613445378
4,95,27.087961836703666,50.495670518473474,32.614705882352936,49.33172268907563
4,96,26.953266164747564,50.512887511071746,32.69117647058824,49.348109243697486
4,97,26.88449119373777,50.234540117416834,32.767647058823535,49.364495798319325
4,98,27.22892234548336,50.259318541996834,32.84411764705882,49.38088235294118
4,99,27.54661136328064,50.07579042103615,32.92058823529412,49.39726890756303
4,100,27.679612933312608,50.1190618684906,32.997058823529414,49.41365546218488
4,101,27.66237197392924,49.96799348230913,33.07352941176471,49.43004201680672
4,102,27.40402687231674,49.72877245985053,33.15,49.44642857142857
4,103,27.440855906395257,49.72192659079981,33.226470588235294,49.46281512605042
4,104,27.698381836427497,49.72260829570162,33.30294117647059,49.479201680672276
4,105,27.995743598439883,49.85324741393929,33.379411764705885,49.495588235294115
4,106,28.16470538001708,49.9349316823228,33.455882352941174,49.51197478991597
4,107,28.773728885855657,50.230826650742195,33.53235294117647,49.52836134453782
4,108,29.019777546054918,50.50575686478972,33.608823529411765,49.54474789915967
4,109,29.214971334971338,50.49520475020475,33.68529411764706,49.56113445378151
4,110,28.980946622185154,50.55557964970809,33.76176470588235,49.57752100840336
4,111,29.134586177474404,50.86227815699659,33.83823529411765,49.59390756302521
4,112,29.150296799724707,50.74607708189952,33.91470588235294,49.610294117647065
4,113,28.444513367115153,50.35160318015028,33.991176470588236,49.626680672268904
4,114,28.45449159327462,50.11900720576461,34.06764705882353,49.64306722689076
4,115,28.306024251805987,50.34978930168558,34.14411764705883,49.65945378151261
4,116,28.606469037087447,50.79592973800612,34.22058823529412,49.675840336134456
4,117,28.52217925004204,50.34488817891374,34.29705882352941,49.6922268907563
5,12,15.127970181705233,43.844110110265575,26.26764705882353,47.971638655462186
5,13,15.240991267044585,43.793687758541445,26.344117647058827,47.98802521008404
5,14,14.830308459261568,43.691969154073846,26.42058823529412,48.004411764705885
5,15,15.190212901175723,44.07411026374325,26.497058823529414,48.02079831932773
5,16,14.785508171603677,43.6385810350698,26.573529411764707,48.03718487394958
5,17,15.210706178044429,43.46768282795525,26.650000000000002,48.05357142857143
5,18,15.358589555880918,43.37478444769806,26.726470588235294,48.069957983193284
5,19,15.60099727241732,43.68058728264576,26.80294117647059,48.08634453781512
5,20,15.697327983609357,43.78022451767116,26.879411764705882,48.102731092436976
5,21,15.655834499650107,44.38808607417774,26.955882352941178,48.11911764705883
5,22,16.09465442764579,44.79033477321814,27.03235294117647,48.135504201680675
5,23,16.80504051477598,45.00501271051795,27.108823529411765,48.15189075630252
5,24,16.88289745627981,45.18641891891892,27.185294117647057,48.16827731092437
5,25,17.14228016359918,45.48195296523517,27.261764705882353,48.18466386554622
5,26,16.94687109375,45.8745625,27.33823529411765,48.20105042016807
5,27,17.279550102249488,45.58614519427403,27.414705882352944,48.21743697478991
5,28,17.040612457858405,45.682874458179484,27.491176470588236,48.233823529411765
5,29,17.123939202026598,46.07543936035465,27.567647058823532,48.25021008403362
5,30,17.01619089739466,45.518502733998076,27.644117647058824,48.266596638655464
5,31,17.290288984027665,45.8069117404907,27.72058823529412,48.28298319327731
5,32,17.4160685483871,45.82274596774194,27.79705882352941,48.299369747899156
5,33,17.13465836012862,45.81413183279743,27.873529411764707,48.31575630252101
5,34,17.39284837072212,46.23349844440806,27.95,48.33214285714286
5,35,17.461698308870453,46.53924298021698,28.026470588235295,48.3485294117647
5,36,17.853671551449505,47.03616597642561,28.102941176470587,48.364915966386555
5,37,17.86763084329865,46.900543562665014,28.179411764705883,48.38130252100841
5,38,18.04924882629108,47.087159624413154,28.255882352941175,48.397689075630254
5,39,18.648061224489794,47.29295918367347,28.33235294117647,48.41407563025211
5,40,18.15564693845427,47.253557374468755,28.408823529411762,48.430462184873946
5,41,18.132348,46.896772000000006,28.485294117647058,48.4468487394958
5,60,19.377975643382353,44.034811580882355,29.93823529411765,48.75819327731092
5,61,19.805367793240556,44.3094930417495,30.014705882352946,48.774579831932776
5,62,19.797445443821882,44.68083898554999,30.091176470588238,48.79096638655462
5,63,20.178395328719724,44.8557634083045,30.167647058823533,48.807352941176475
5,64,20.09631974090976,45.175526277049904,30.244117647058825,48.823739495798314
5,65,20.61820094888277,45.5610805019896,30.32058823529412,48.84012605042017
